sentence,currency,sentiment
*IRISH PRIME MINISTER ENDA KENNY SPOKE IN PARLIAMENT IN DUBLIN,2,0
*KENNY: IRISH TAX RATE MUST BE SEPARATE FROM EU LOAN DEBATE,2,0
*KENNY: IRISH TAX RATE MUST BE SEPARATE FROM EU LOAN DEBATE,2,0
U.S. Jobless Claims Rise More Than Expected From 48-Year Low,1,60
"European Stocks Gain for Fourth Day; Deutsche Bank, BHP Climb",2,60
"European Stocks Gain for Fourth Day; Deutsche Bank, BHP Climb",2,60
"A Fifth of EU Banks Below Capital Minimum in 2011, EBA Says",2,-60
"A Fifth of EU Banks Below Capital Minimum in 2011, EBA Says",2,-60
*IRELAND'S KENNY: CORPORATE TAX RATE A `FUNDAMENTAL' ISSUE,2,0
*IRELAND'S KENNY: CORPORATE TAX RATE A `FUNDAMENTAL' ISSUE,2,0
*IRELAND'S KENNY: CORPORATE TAX RATE A `FUNDAMENTAL' ISSUE,2,0
Noonan Says Irish Stress Tests Needed Before Renegotiation (2),2,0
"Kenny Starts Irish Coalition Talks, Aims to Ease Bailout Terms",2,60
"Fine Gael, Labour Lead in Irish Election, Exit Poll Signals (2)",2,0
"Fine Gael, Labour Lead in Irish Election, Exit Poll Signals (2)",2,0
"Fine Gael, Labour Lead in Irish Election, Exit Poll Signals (2)",2,0
"European Stocks Fluctuate; Carrefour Advances, Solarworld Drops",2,0
"European Stocks Fluctuate; Cadbury Slides, Allied Irish Gains",2,60
"European Stocks Fluctuate; Cadbury Slides, Allied Irish Gains",2,60
"European Stocks Fluctuate; Daimler Gains, Bank of Ireland Falls",2,0
"European Stocks Fluctuate; Daimler Gains, Bank of Ireland Falls",2,0
"European Stocks Gain; Daimler Rallies, Bank of Ireland Drops",2,60
"European Stocks Gain; Daimler Rallies, Bank of Ireland Drops",2,60
EU Seeks to Force Banks to Bring Down Euro-Transfer Charges,2,0
EU Seeks to Force Banks to Bring Down Euro-Transfer Charges,2,0
EU Seeks to Force Banks to Bring Down Euro-Transfer Charges,2,0
EU to Compel Banks to Charge Same Fee for All Money Transfers,2,0
EU to Compel Banks to Charge Same Fee for All Money Transfers,2,0
Bank of Ireland's Brian Goggin on ECB Rate Decision: Comment,2,0
Bank of Ireland's Brian Goggin on ECB Rate Decision: Comment,2,0
Bank of Ireland's Brian Goggin on ECB Rate Decision: Comment,2,0
Ireland Slipped Into Recession in Fourth Quarter on Exports (1),2,-60
Ireland Slipped Into Recession in Fourth Quarter on Exports (1),2,-60
EU Says Irish Banks May Need More Capital After Tests,2,0
EU Says Irish Banks May Need More Capital After Tests,2,0
European Stocks Decline on Irish Debt Concern; Michelin Drops,2,-60
European Stocks Decline on Irish Debt Concern; Michelin Drops,2,-60
European Stocks Decline on Irish Debt Concern; Michelin Drops,2,-60
"European Stocks Rise, Led by Banks; Commerzbank, Barratt Gain",2,60
"European Stocks Rise, Led by Banks; Commerzbank, Barratt Gain",2,60
"European Stocks Rise, Led by Banks; Commerzbank, Barratt Gain",2,60
Ireland's Mortgage Lending Growth Slowed in Third Quarter,2,0
U.K. Stocks Including National Grid Advance; Vedanta Retreats,4,60
"Irish Invested 1.5 Billion Punts in Funds in 2000, Report Says",2,60
EU Sees Fund Manager Bonuses as Next Target After Banker Curbs,2,0
EU Sees Fund Manager Bonuses as Next Target After Banker Curbs,2,0
EU Sees Fund Manager Bonuses as Next Target After Banker Curbs,2,0
Irish Banks May Face Penalties for Failing to Tackle Bad Loans,2,-60
Irish Banks May Face Penalties for Failing to Tackle Bad Loans,2,-60
Ireland Told by EU It May Need More Budget Cuts to Meet Targets,2,0
Ireland Told by EU It May Need More Budget Cuts to Meet Targets,2,0
Banks Flock to ECB for Record Amount of Three-Year Cash (3),2,0
Banks Flock to ECB for Record Amount of Three-Year Cash (3),2,0
Banks Flock to ECB for Record Amount of Three-Year Cash (3),2,0
Banks Flock to ECB for Record Amount of Three-Year Cash (3),2,0
Irish Central Bank Lowers Growth Forecast for 2011 (Update1),2,0
"European Stocks Fall as Banks, Basic-Resources Shares Decline",2,0
"European Stocks Fall as Banks, Basic-Resources Shares Decline",2,0
"European Stocks Extend One-Month Low; Tullow, Allied Irish Fall",2,-60
"European Stocks Extend One-Month Low; Tullow, Allied Irish Fall",2,-60
"European Stocks Drop; National Bank of Greece, RBS, Tesco Fall",2,-60
"European Stocks Drop; National Bank of Greece, RBS, Tesco Fall",2,-60
"European Stocks Drop; National Bank of Greece, RBS, Tesco Fall",2,-60
"European Stocks Drop; National Bank of Greece, RBS, Tesco Fall",2,-60
"European Banks Overcharging on Forex Transactions, Study Shows",2,0
"European Banks Overcharging on Forex Transactions, Study Shows",2,0
IMF Says Ireland May Return to Market If Leaders Stem Contagion,2,0
IMF Says Ireland Has Good Chance of Market Access If Europe Acts,2,0
IMF Says Ireland Has Good Chance of Market Access If Europe Acts,2,0
IMF Says Ireland Has Good Chance of Market Access If Europe Acts,2,0
*ECB'S MASUCH SEES NO NEED FOR IRISH RESTRUCTURING,2,0
*ECB'S MASUCH SEES NO NEED FOR IRISH RESTRUCTURING,2,0
*ECB'S MASUCH SPOKE AT PRESS CONFERENCE IN DUBLIN TODAY,2,0
*ECB'S MASUCH SPOKE AT PRESS CONFERENCE IN DUBLIN TODAY,2,0
*ECB'S MASUCH SPOKE AT PRESS CONFERENCE IN DUBLIN TODAY,2,0
*ECB'S MASUCH SAYS IRISH DEBT IS SUSTAINABLE,2,-60
*ECB'S MASUCH SAYS IRISH DEBT IS SUSTAINABLE,2,-60
Noonan Bans Bank of Ireland From Paying Bonuses Without Approval,2,0
Ireland Expects First Tranche of Bailout Funds Next Week,2,0
Ireland Expects First Tranche of Bailout Funds Next Week,2,0
"European Stocks Retreat on Economy; Bank of Ireland, BP Drop",2,0
"European Stocks Retreat on Economy; Bank of Ireland, BP Drop",2,0
"European Stocks Decline; Allied Irish, Next Drop, EDF Rallies",2,-60
"European Stocks Decline; Allied Irish, Next Drop, EDF Rallies",2,-60
"European Stocks Decline; Allied Irish, Next Drop, EDF Rallies",2,-60
"European Stocks Decline; Allied Irish, Next Drop, EDF Rallies",2,-60
"Equity Strategists: Buy BMW, German Stocks, Credit Suisse Says",2,60
"Equity Strategists: Buy BMW, German Stocks, Credit Suisse Says",2,60
"Equity Strategists: Buy BMW, German Stocks, Credit Suisse Says",2,60
EU Says Some of Its Bank-Collusion Suspicions Proven (Update1),2,0
EU Says Some of Its Bank-Collusion Suspicions Proven (Update1),2,0
"Further EU Raids in Euro Bank-Fee Probe Unlikely, Official Says",2,0
"Further EU Raids in Euro Bank-Fee Probe Unlikely, Official Says",2,0
Toronto's New Home Prices Fall for the First Time Since 2014,6,-60
Toronto's New Home Prices Fall for the First Time Since 2014,6,-60
Toronto's New Home Prices Fall for the First Time Since 2014,6,-60
Colombia Today: Eyes on U.S. Labor Data; Petro Leads Poll,1,0
Colombia Today: Eyes on U.S. Labor Data; Petro Leads Poll,1,0
Colombia Today: Eyes on U.S. Labor Data; Petro Leads Poll,1,0
Colombia Today: Eyes on U.S. Labor Data; Petro Leads Poll,1,0
Chile Peso: Foreign Investor Net Short Position $11.63b March 7,21,0
"EU RATES OUTLOOK: Supply Rebounds, ECB Speakers Out in Force",2,0
"EU RATES OUTLOOK: Supply Rebounds, ECB Speakers Out in Force",2,0
"EU RATES OUTLOOK: Supply Rebounds, ECB Speakers Out in Force",2,0
"U.S. Stocks Head Into Jobs Data Expecting Growth, Not Inflation",1,60
U.S. ETFs Inflow $6B to Total Asset Class on March 8,1,0
U.S. ETFs Inflow $6B to Total Asset Class on March 8,1,0
International Funds Lead Net Inflows Among U.S. ETFs,1,0
U.S. ETFs Inflow $717.5M to Technology Sector March 8,1,0
*RBI TO CONDUCT INR200B 14-DAY REVERSE REPO AUCTION MARCH 12,13,0
*RBI TO CONDUCT INR400B 7-DAY REVERSE REPO AUCTION MARCH 12,13,0
USD Erases Decline; Global Equity Rout Suppresses Risk Appetite,1,-60
USD Erases Decline; Global Equity Rout Suppresses Risk Appetite,1,-60
USD Hits New Daily High as Stock Rout Drives Risk Aversion,1,0
USD Nursing Slight Losses as Budget Plan Awaited; USTs Choppy,1,0
Dollar Reverses Loss After U.S. CPI Rises More Than Forecast,1,0
Dollar Reverses Loss After U.S. CPI Rises More Than Forecast,1,0
Dollar Posts First Gain of the Week as Profits Locked In,1,60
"EUR Eases From High as Draghi Cites Protectionism, FX as Risks",2,0
USD Erases Drop as Intraday Longs Bail in Euro; ADP Awaited,1,0
USD Erases Drop as Intraday Longs Bail in Euro; ADP Awaited,1,0
USD Erases Drop as Intraday Longs Bail in Euro; ADP Awaited,1,0
CLP Rises on Global Relief; Eyes on U.S. Payroll: Inside Andes,1,60
CLP Rises on Global Relief; Eyes on U.S. Payroll: Inside Andes,1,60
CLP Rises on Global Relief; Eyes on U.S. Payroll: Inside Andes,1,60
Canada Jobless Rate Returns to Four-Decade Low in February,6,0
"*U.S. FEB. PAYROLLS RISE 313,000; JOBLESS RATE HOLDS AT 4.1%",1,60
*U.S. FEB. AVERAGE HOURLY EARNINGS RISE 2.6% Y/Y; EST. 2.8%,1,60
*U.S. FEB. AVERAGE HOURLY EARNINGS RISE 2.6% Y/Y; EST. 2.8%,1,60
*U.S. FEB. JOBLESS RATE AT 4.142% VS 4.149% PRIOR MONTH,1,60
*U.S. FEB. PARTICIPATION RATE RISES TO 63% FROM 62.7%,1,0
"*U.S. FEB. PAYROLL GAINS COMPARE WITH 205,000 MEDIAN EST.",1,60
*U.S. FEB. AVERAGE HOURLY EARNINGS RISE 0.1% M/M; EST. 0.2% GAIN,1,60
*U.S. FEB. UNDEREMPLOYMENT RATE UNCHANGED AT 8.2%,1,60
"U.S. Added 313,000 Jobs in February; Wage Gains Slow to 2.6%",1,60
*USD SPIKES BRIEFLY THEN DIPS AFTER U.S. JOBS REPORT,1,60
Loonie Gains Could Be Quickly Curtailed,6,0
"U.S. Payrolls Climb 313,000 as Jobless Rate Holds at 4.1%: Chart",1,60
*INDIA'S RBI ANNOUNCES VISITING FELLOW PROGRAMME FOR EXPERTS,13,0
*INDIA'S RBI ANNOUNCES VISITING FELLOW PROGRAMME FOR EXPERTS,13,0
*CHICAGO FED'S EVANS SPEAKS IN INTERVIEW ON CNBC,1,0
*CHICAGO FED'S EVANS SPEAKS IN INTERVIEW ON CNBC,1,0
*CHICAGO FED'S EVANS SPEAKS IN INTERVIEW ON CNBC,1,0
*CHICAGO FED'S EVANS SPEAKS IN INTERVIEW ON CNBC,1,0
*FED'S EVANS SAYS JOBS REPORT WAS A VERY STRONG NUMBER,1,60
*FED'S EVANS SAYS JOBS REPORT WAS A VERY STRONG NUMBER,1,60
*FED'S EVANS SAYS JOBS REPORT WAS `REALLY GOOD NEWS',1,60
*FED'S EVANS SAYS JOBS REPORT WAS `REALLY GOOD NEWS',1,60
*FED'S EVANS: LABOR MKT NOT LEADING TO WAGE PRESSURES YET,1,0
*FED'S EVANS: LABOR MKT NOT LEADING TO WAGE PRESSURES YET,1,0
*FED'S EVANS SAYS U.S. MIGHT GET 3% GROWTH THIS YEAR,1,60
*FED'S EVANS SAYS U.S. MIGHT GET 3% GROWTH THIS YEAR,1,60
*FED'S EVANS SAYS U.S. MIGHT GET 3% GROWTH THIS YEAR,1,60
"U.S. Added 313,000 Jobs in February; Wage Gains Cool to 2.6% (1)",1,60
"U.S. Added 313,000 Jobs in February; Wage Gains Cool to 2.6% (1)",1,60
"Dollar Resumes Climb After NFP Beats Estimates, AHE Misses",1,0
"Dollar Resumes Climb After NFP Beats Estimates, AHE Misses",1,0
"Nikkei Futures Loving Jobs, Yen Slides",3,60
"Nikkei Futures Loving Jobs, Yen Slides",3,60
*EVANS SAYS WANTS TO WAIT TO SEE DATA IN REFERENCE TO MARCH FOMC,1,0
*EVANS SAYS WANTS TO WAIT TO SEE DATA IN REFERENCE TO MARCH FOMC,1,0
Dollar and U.S. Yields Tentative Reaction Makes Sense,1,0
Dollar Likely to Keep Edging Up After Payrolls Data: Rabobank,1,0
"Kospi Stocks Lose Foreign Investors as Index Falls, Won Drops",9,-60
"Kospi Stocks Lose Foreign Investors as Index Falls, Won Drops",9,-60
New York Fed Board Starts Talks With Possible Dudley Successors,1,0
"Offshore Yuan Extends January Gains, Defies Losses in EM Assets",7,0
*DOLLAR MAINTAINS DECLINE AFTER FED DECISION,1,0
*DOLLAR MAINTAINS DECLINE AFTER FED DECISION,1,0
"A Hawkish Tilt to Fed, But Maybe Not Hawkish Enough",1,0
Stocks Snap Losing Streak; Dollar Extends Decline: Markets Wrap,1,0
Stocks Snap Losing Streak; Dollar Extends Decline: Markets Wrap,1,0
"Fed Leans Hawkish, But Markets' Reaction Is a Yawn: Markets Live",1,0
"Fed Leans Hawkish, But Markets' Reaction Is a Yawn: Markets Live",1,0
"Fed Leans Hawkish, But Markets' Reaction Is a Yawn: Markets Live",1,0
Fed March Hint Is Good News for the Dollar: Silicon Valley Bank,1,60
Fed March Hint Is Good News for the Dollar: Silicon Valley Bank,1,60
Fed Keeps Rate Unchanged as Yellen Exits; Sets Up March Hike (1),1,60
Fed Keeps Rate Unchanged as Yellen Exits; Sets Up March Hike (1),1,60
"Kospi Stocks Lose Foreign Investors as Index Falls, Won Gains",9,0
"Kospi Stocks Lose Foreign Investors as Index Falls, Won Gains",9,0
Stocks Snap Losing Streak; U.S. 10-Year Hits 2.75%: Markets Wrap,1,60
Stocks Snap Losing Streak; U.S. 10-Year Hits 2.75%: Markets Wrap,1,60
"USD Poised for a Bounce With FOMC, Month-End Out of the Way: CA",1,0
"USD Poised for a Bounce With FOMC, Month-End Out of the Way: CA",1,0
Fed Hike in March Likely; UST Yields to Grind Higher: Schwab,1,60
Fed Hike in March Likely; UST Yields to Grind Higher: Schwab,1,60
Fed Hike in March Likely; UST Yields to Grind Higher: Schwab,1,60
Traders Boost Bets for March Fed Rate Hike After FOMC: Chart,1,60
Fed Keeps Rate Unchanged as Yellen Exits; Sets Up March Hike (2),1,60
Fed Keeps Rate Unchanged as Yellen Exits; Sets Up March Hike (2),1,60
"Stocks Erase Gains, Yields Hit New Highs After Fed: Markets Wrap",1,60
Bill Gross: Higher UST Yields Driving Stock Market Consolidation,1,60
"Offshore Yuan Advances, Posting Best Monthly Rally on Record",7,60
Dollar Briefly Rebounds as FOMC Sticks to Gradual Pace of Hikes,1,60
Asian NDFs Ignore FOMC and Keep Earlier Gains,1,60
May Wins Mandate to Renegotiate Brexit Deal With EU: TOPLive,2,0
May Wins Mandate to Renegotiate Brexit Deal With EU: TOPLive,2,0
Brady Amendment Passage Puts Ball In E.U.'s Court,2,-60
Brady Amendment Passage Puts Ball In E.U.'s Court,2,-60
U.S. Federal Open Market Committee Statements Comparison,1,0
U.S. Federal Open Market Committee Statements Comparison,1,0
U.S. Stocks Extend Gains Following Fed Decision: Markets Wrap,1,60
Fed Adopts Patient Rate Stance and Balance-Sheet Flexibility (1),1,60
Dollar's Post-Fed Drop May Throw a Wrench into S&P Profit Views,1,-60
"Emerging-Market Stock ETF, Currencies Jump on Fed: Inside EM",1,0
"Emerging-Market Stock ETF, Currencies Jump on Fed: Inside EM",1,0
"Emerging-Market Stock ETF, Currencies Jump on Fed: Inside EM",1,0
Dollar Is the Victim of the Fed's Dovish Stance: Markets Live,1,0
Dollar Is the Victim of the Fed's Dovish Stance: Markets Live,1,0
"FOMC Pledges to Be Patient, Removes Balance of Risks Language",1,-60
U.S. Stocks Extend Gains Following Fed Decision: Markets Wrap,1,60
*FED CHAIRMAN POWELL SPEAKS AT PRESS CONFERENCE IN WASHINGTON,1,0
*FED CHAIRMAN POWELL SPEAKS AT PRESS CONFERENCE IN WASHINGTON,1,0
*FED CHAIRMAN POWELL SPEAKS AT PRESS CONFERENCE IN WASHINGTON,1,0
"*POWELL: ONE OVERARCHING GOAL IS TO SUSTAIN EXPANSION, JOBS",1,0
"*POWELL: U.S. ECONOMY IS IN A GOOD PLACE, WANT TO KEEP IT THERE",1,60
"*POWELL: U.S. ECONOMY IS IN A GOOD PLACE, WANT TO KEEP IT THERE",1,60
*POWELL SAYS U.S. ECONOMY IS IN A GOOD PLACE,1,60
*POWELL SAYS U.S. ECONOMY IS IN A GOOD PLACE,1,60
*POWELL: INFLATION REMAINS NEAR OUR 2% GOAL,1,60
*POWELL SAYS EXPECTS U.S. ECONOMY TO GROW AT SOLID PACE IN 2019,1,60
*POWELL SAYS EXPECTS U.S. ECONOMY TO GROW AT SOLID PACE IN 2019,1,60
"*POWELL: ECONOMY TO GROW AT SOLID PACE IN 2019, LESS THAN 2018",1,0
*POWELL: WE HAVE SEEN CROSS-CURRENTS ON THE OUTLOOK,1,-60
*POWELL SAYS OUR POLICIES ARE DATA DEPENDENT,1,0
*POWELL: PICTURE IS SOMEWHAT CONTRADICTORY,1,0
*POWELL: COMMON-SENSE RISK MANAGEMENT APPROACH IS FOR PATIENCE,1,0
*POWELL: FOMC DECIDED RECENT DEVELOPMENTS WARRANT PATIENCE,1,0
EM Investors Are Texting `XOXO' to Jay Powell,1,0
EM Investors Are Texting `XOXO' to Jay Powell,1,0
*POWELL: STATEMENT CHANGE NOT DRIVEN BY ECONOMIC OUTLOOK CHANGE,1,0
*POWELL: CROSS-CURRENTS SUGGEST RISK OF LESS FAVORABLE OUTLOOK,1,-60
*POWELL: CASE FOR RAISING RATES HAS WEAKENED SOMEWHAT,1,0
*POWELL: RECENT OIL-PRICE DROP LIKELY TO PUSH INFLATION DOWN,1,-60
*POWELL: RISK OF FINANCIAL IMBALANCES APPEARS TO HAVE RECEDED,1,-60
*POWELL: BEING PATIENT ON RATES CAN BEST SUPPORT OUTLOOK,1,60
*POWELL: FED MADE IMPORTANT PROGRESS ON CLARIFYING B/SHEET PATH,1,60
*POWELL: FED MADE IMPORTANT PROGRESS ON CLARIFYING B/SHEET PATH,1,60
*POWELL: FED WILL CONTINUE INDEFINITELY WITH FLOOR SYSTEM,1,0
*POWELL: FED WILL CONTINUE INDEFINITELY WITH FLOOR SYSTEM,1,0
*POWELL: THIS APPROACH PROVIDED GOOD CONTROL OF MONEY MKT RATES,1,60
*POWELL: HIGHER RESERVE HOLDINGS IMPORTANT FOR FIN. INSTITUTIONS,1,60
*POWELL: B/S SIZE TO BE DRIVEN BY RESERVE DEMAND PLUS A BUFFER,1,0
*POWELL: B/S SIZE TO BE DRIVEN BY RESERVE DEMAND PLUS A BUFFER,1,0
*POWELL: B/S SIZE TO BE DRIVEN BY RESERVE DEMAND PLUS A BUFFER,1,0
*POWELL: FOMC EVALUATING APPROPRIATE TIMING FOR END OF RUNOFF,1,0
*POWELL: FOMC EVALUATING APPROPRIATE TIMING FOR END OF RUNOFF,1,0
*POWELL: DON'T PLAN TO USE BALANCE SHEET AS ACTIVE TOOL,1,0
*POWELL: TRANSPARENCY CAN HELP UNDERPIN ECONOMIC STABILITY,1,60
*FED'S POWELL NOW RESPONDING TO QUESTIONS AT PRESS CONFERENCE,1,0
*FED'S POWELL NOW RESPONDING TO QUESTIONS AT PRESS CONFERENCE,1,0
*POWELL: WE THINK OUR POLICY STANCE IS APPROPRIATE RIGHT NOW,1,0
*POWELL: OUR POLICY IS IN THE RANGE OF NEUTRAL RATE ESTIMATES,1,0
Powell Reiterates That Terminal Balance Sheet Size Has Grown,1,60
"*POWELL: WE HAD EXTENSIVE DISCUSSION OVER BASELINE, RISKS",1,-60
*POWELL ASKED ABOUT REMOVAL OF BALANCE OF RISKS LANGUAGE,1,0
*POWELL: WE VIEW THE BASELINE AS STILL SOLID,1,60
"*POWELL: GENERALLY SPEAKING, WE THINK THE OUTLOOK IS FAVORABLE",1,0
*POWELL: CROSSCURRENTS WILL BE WITH US FOR A WHILE,1,0
*POWELL: CROSSCURRENTS WILL BE WITH US FOR A WHILE,1,0
*POWELL: CROSSCURRENTS WILL BE WITH US FOR A WHILE,1,0
*POWELL: WE'LL BE LOOKING AT FULL RANGE OF DATA ON ECONOMY,1,60
I Was Wrong- Powell Over-Delivered,1,-60
*POWELL: NEXT RATE MOVE WILL DEPEND ENTIRELY ON THE DATA,1,0
*POWELL: WE'LL BE LOOKING AT SEEING CROSS-CURRENTS CLEAR UP,1,0
*POWELL: INFLATION WOULD BE A BIG PART OF NEED FOR RATE HIKES,1,0
*POWELL: DON'T WANT B/SHEET PLAN TO CAUSE MARKET TURBULENCE,1,0
*POWELL: I'M PLEASED WITH PROGRESS IN BALANCE-SHEET DISCUSSIONS,1,60
*POWELL: I'M PLEASED WITH PROGRESS IN BALANCE-SHEET DISCUSSIONS,1,60
*POWELL: WON'T GIVE ESTIMATE OF EQUILIBRIUM BALANCE SHEET SIZE,1,0
"U.S. Stocks Rally, Dollar Sinks After Fed Decision: Markets Wrap",1,0
*POWELL: FED TO DISCUSS B/SHEET COMPOSITION IN COMING MEETINGS,1,0
*POWELL: I WOULDN'T WANT TO PREJUDGE TALKS ON COMPOSITION,1,0
*POWELL: I WOULDN'T WANT TO PREJUDGE TALKS ON COMPOSITION,1,0
*POWELL: INCOMING DATA SHOW SLOWING GLOBAL GROWTH IS CONTINUING,1,0
*POWELL: SHUTDOWN WILL LEAVE SOME IMPRINT ON 1Q GDP,1,0
Treasuries Surge as Powell Keeps Reserves Floor: Markets Live,1,0
Fed Adopts Patient Rate Stance and Balance-Sheet Flexibility (2),1,60
*POWELL: LENGTH OF THIS PATIENT PERIOD DEPENDS ON DATA,1,0
*POWELL: WE THINK ABOUT A BROAD RANGE OF FINANCIAL CONDITIONS,1,-60
Powell Says Balance-Sheet Normalization to Be Completed Sooner,1,60
*POWELL: FED WILL NOTE SUSTAINED CHANGE IN FINANCIAL CONDITIONS,1,0
*POWELL: FED WILL NOTE SUSTAINED CHANGE IN FINANCIAL CONDITIONS,1,0
*POWELL: ONLY THING WE CARE ABOUT IS DOING OUR JOB FOR AMERICANS,1,0
*POWELL: NEVER WILL TAKE POLITICAL CONSIDERATIONS INTO ACCOUNT,1,0
*POWELL RESPONDS TO QUESTION ON WHETHER FED CAVED TO TRUMP,1,0
*POWELL RESPONDS TO QUESTION ON WHETHER FED CAVED TO TRUMP,1,0
*POWELL: WE WILL MAKE MISTAKES BUT NOT MISTAKES OF CHARACTER,1,-60
"*POWELL: WE WOULD USE BALANCE SHEET AFTER RATES, FWD GUIDANCE",1,60
"*POWELL: WE WOULD USE BALANCE SHEET AFTER RATES, FWD GUIDANCE",1,60
*POWELL: THERE WOULD BE ROOM FOR SUBSTANTIALLY MORE ACTION,1,-60
*POWELL: LOST GDP FROM SHUTDOWN TO BE REGAINED IN 2Q,1,-60
"*POWELL: EVEN WITH LONG SHUTDOWN, CAN GET LOST GDP BACK IN 2Q",1,0
*POWELL: TRADE HAS BEEN BIG FEATURE IN BEIGE BOOK FOR SOME TIME,1,0
*POWELL: TRADE HAS BEEN BIG FEATURE IN BEIGE BOOK FOR SOME TIME,1,0
*POWELL: THERE HAVE BEEN REAL CONCERNS ABOUT TRADE,1,-60
*JAPAN FX CHIEF ASAKAWA SPEAKS IN INTERVIEW,3,-60
*JAPAN FX CHIEF ASAKAWA SPEAKS IN INTERVIEW,3,-60
"*POWELL: IF TRADE TALKS LINGER, THERE COULD BE MORE UNCERTAINTY",1,-60
*POWELL: TARIFFS SO FAR NOT ENOUGH TO HAVE BIG EFFECT ON GDP,1,-60
*POWELL: UNCERTAINTY IS NOT THE FRIEND OF BUSINESS,1,-60
*POWELL: CORP DEBT MORE MACROECONOMIC THAN FIN. STABILITY RISK,1,0
"*POWELL: CORPORATE DEBT IS A CONCERN, SOMETHING WE'RE WATCHING",1,0
*POWELL: ULTIMATELY A STRONG GLOBAL ECONOMY IS GOOD FOR U.S.,1,60
*POWELL: ULTIMATELY A STRONG GLOBAL ECONOMY IS GOOD FOR U.S.,1,60
*POWELL: NOT A SECRET THAT BUDGET IS ON UNSUSTAINABLE PATH,1,-60
*POWELL: BUDGET DEFICIT IS MORE LONG-TERM THAN NEAR-TERM THREAT,1,-60
"U.S. Stocks Soar, Dollar Sinks After Fed Decision: Markets Wrap",1,0
*POWELL: WE'VE MONITORED BREXIT CAREFULLY FOR A LONG TIME,1,0
*POWELL: WE'VE MONITORED BREXIT CAREFULLY FOR A LONG TIME,1,0
*POWELL: HARD BREXIT WOULD LIKELY BE FELT IN U.S.,1,-60
*POWELL: HARD BREXIT WOULD LIKELY BE FELT IN U.S.,1,-60
*POWELL: HARD BREXIT WOULD LIKELY BE FELT IN U.S.,1,-60
*POWELL: HARD BREXIT MAY AFFECT U.S. VIA FINANCIAL TURMOIL,1,0
*POWELL: HARD BREXIT MAY AFFECT U.S. VIA FINANCIAL TURMOIL,1,0
*POWELL: HARD BREXIT MAY AFFECT U.S. VIA FINANCIAL TURMOIL,1,0
*POWELL: HOPING FOR RESOLUTION THAT AVOIDS A HARD BREXIT,1,0
*POWELL: HOPING FOR RESOLUTION THAT AVOIDS A HARD BREXIT,1,0
*POWELL: WANT TO BE A BIT ABOVE EQUILIBRIUM DEMAND FOR RESERVES,1,0
*POWELL: B/S BUFFER ASSURES FED OPERATING WITH ABUNDANT RESERVES,1,0
*POWELL: B/S BUFFER ASSURES FED OPERATING WITH ABUNDANT RESERVES,1,0
"*POWELL: ENTIRE FOCUS IS ON EMPLOYMENT AND PRICES, NOT MARKETS",1,0
"*POWELL: ENTIRE FOCUS IS ON EMPLOYMENT AND PRICES, NOT MARKETS",1,0
"*POWELL: TREASURIES, RESERVES ROUGHLY EQUIVALENT FOR SUPERVISION",1,0
*POWELL: MARKET IS LOOKING FOR MORE CLARITY ON BALANCE SHEET,1,60
*POWELL CONCLUDES PRESS CONFERENCE,1,60
"U.S. Stocks Soar, Dollar Sinks After Fed Decision: Markets Wrap",1,0
U.S. Treasury Curve Update: Yields Mostly Lower,1,-60
Canada Sovereign Curve Update: Yields Mostly Lower,6,-60
USD/Asia Contracts Drop as Fed Preaches Patience: Asian NDFs,1,-60
USD/Asia Contracts Drop as Fed Preaches Patience: Asian NDFs,1,-60
"ECB Needs to See Case for New TLTROs, Has Full Toolbox: TOPLive",2,0
"ECB Needs to See Case for New TLTROs, Has Full Toolbox: TOPLive",2,0
"ECB Needs to See Case for New TLTROs, Has Full Toolbox: TOPLive",2,0
U.S. Jobless Claims Fall to 49-Year Low Despite Federal Shutdown,1,0
*U.K. BUSINESS SECRETARY CABLE SPEAKING AT LIBDEM FRINGE EVENT,4,0
"European Stocks Rise; Taylor Wimpey, Carphone Warehouse Climb",2,60
"European Stocks Rise; Taylor Wimpey, Carphone Warehouse Climb",2,60
"U.K. Stocks Such as Glaxo, Unilever Gain; BP, PartyGaming Drop",4,0
"U.K. Stocks Such as Glaxo, Unilever Gain; BP, PartyGaming Drop",4,0
"U.K. Stocks Such as Glaxo, Unilever Gain; BP, PartyGaming Drop",4,0
"U.K. Stocks Such as Glaxo, Unilever Gain; BP, PartyGaming Drop",4,0
"U.K. Stocks Such as Glaxo, Unilever Gain; BP, PartyGaming Drop",4,0
"European Stocks Climb; Adecco, AB InBev Advance on Earnings",2,60
"European Stocks Climb; Adecco, AB InBev Advance on Earnings",2,60
"European Stocks Climb; Adecco, AB InBev Advance on Earnings",2,60
"European Stocks Climb; Adecco, AB InBev Advance on Earnings",2,60
"U.K. Stocks Fall, Led by BG, BHP, Yell Group, Smith & Nephew",4,0
"U.K. Stocks Fall, Led by BG, BHP, Yell Group, Smith & Nephew",4,0
"U.K. Stocks Fall, Led by BG, BHP, Yell Group, Smith & Nephew",4,0
"U.K. Stocks Fall, Led by BG, BHP, Yell Group, Smith & Nephew",4,0
U.K. Stocks Fall; Cable & Wireless Shares Tumble as CEO Quits,4,-60
U.K. Stocks Fall; Cable & Wireless Shares Tumble as CEO Quits,4,-60
"FX to Boost European Company Earnings in Next Quarters, ING Says",2,0
